review_id,product_id,customer_id,rating,review_text
638,48,48,4,Wish I had bought this sooner!
639,1535,4535,4,Quality control needs improvement.
640,35,4535,4,Quality control needs improvement.
641,1526,7526,1,"Easy to use, great features."
642,26,7526,1,"Easy to use, great features."
643,36,9036,2,Outstanding performance and reliability.
644,1536,9036,2,Outstanding performance and reliability.
645,1576,76,3,"Great features, worth the wait."
646,76,76,3,"Great features, worth the wait."
647,1574,74,2,"Fantastic product, fast shipping."
648,74,74,2,"Fantastic product, fast shipping."
649,1520,3020,3,"Not worth the money, save your cash."
650,20,3020,3,"Not worth the money, save your cash."
651,69,3069,1,Amazing value for the features.
652,1569,3069,1,Amazing value for the features.
653,1552,9052,2,"Reliable product, no regrets."
654,52,9052,2,"Reliable product, no regrets."
655,1552,4552,2,"Reliable product, no regrets."
656,52,4552,2,"Reliable product, no regrets."
657,1504,9004,1,The product arrived late but works well.
658,4,9004,1,The product arrived late but works well.
659,42,1542,5,Simple to set up and use daily.
660,1542,1542,5,Simple to set up and use daily.
661,1556,3056,1,Love the design and functionality.
662,56,3056,1,Love the design and functionality.
663,1573,7573,5,Works well but expensive for what it is.
664,73,7573,5,Works well but expensive for what it is.
665,1567,67,4,Impressive attention to detail.
666,67,67,4,Impressive attention to detail.
667,1514,3014,2,"Average product, nothing special."
668,14,3014,2,"Average product, nothing special."
669,1544,9044,5,Minor issues but works as intended.
670,44,9044,5,Minor issues but works as intended.
671,1550,4550,3,Outstanding quality and design.
672,50,4550,3,Outstanding quality and design.
673,70,1570,3,Met my expectations perfectly.
674,1570,1570,3,Met my expectations perfectly.
675,10,3010,2,Very impressed with the build quality.
676,1510,3010,2,Very impressed with the build quality.
677,1566,1566,1,Basic functionality but reliable.
678,66,1566,1,Basic functionality but reliable.
679,36,4536,2,Outstanding performance and reliability.
680,1536,4536,2,Outstanding performance and reliability.
681,1573,9073,5,Works well but expensive for what it is.
682,73,9073,5,Works well but expensive for what it is.
683,1552,3052,2,"Reliable product, no regrets."
684,52,3052,2,"Reliable product, no regrets."
685,79,4579,1,Would definitely buy again!
686,1579,4579,1,Would definitely buy again!
687,1533,4533,4,Good product but shipping took forever.
688,33,4533,4,Good product but shipping took forever.
689,1520,9020,3,"Not worth the money, save your cash."
690,20,9020,3,"Not worth the money, save your cash."
691,1556,7556,1,Love the design and functionality.
692,56,7556,1,Love the design and functionality.
693,51,1551,1,Mixed feelings about this one.
694,1551,1551,1,Mixed feelings about this one.
695,65,4565,2,Superior quality compared to competitors.
696,1565,4565,2,Superior quality compared to competitors.
697,1548,3048,4,Wish I had bought this sooner!
698,48,3048,4,Wish I had bought this sooner!
699,32,9032,5,"Functions perfectly, no issues so far."
700,1532,9032,5,"Functions perfectly, no issues so far."
701,29,9029,1,"Pretty good, room for improvement though."
702,1529,9029,1,"Pretty good, room for improvement though."
703,1563,63,4,Happy with the performance so far.
704,63,63,4,Happy with the performance so far.
705,65,7565,2,Superior quality compared to competitors.
706,1565,7565,2,Superior quality compared to competitors.
707,71,9071,5,Solid product despite minor flaws.
708,1571,9071,5,Solid product despite minor flaws.
709,61,6061,4,Better than I anticipated.
710,1561,6061,4,Better than I anticipated.
711,42,9042,5,Simple to set up and use daily.
712,1542,9042,5,Simple to set up and use daily.
713,71,71,5,Solid product despite minor flaws.
714,1571,71,5,Solid product despite minor flaws.
715,65,6065,2,Superior quality compared to competitors.
716,1565,6065,2,Superior quality compared to competitors.
717,1552,7552,2,"Reliable product, no regrets."
718,52,7552,2,"Reliable product, no regrets."
719,1501,6001,4,"Great product, very satisfied!"
720,1,6001,4,"Great product, very satisfied!"
721,77,77,2,Satisfied with the purchase overall.
722,1577,77,2,Satisfied with the purchase overall.
723,1556,4556,1,Love the design and functionality.
724,56,4556,1,Love the design and functionality.
725,1548,1548,4,Wish I had bought this sooner!
726,48,1548,4,Wish I had bought this sooner!
727,1546,3046,2,"Just average, nothing remarkable."
728,46,3046,2,"Just average, nothing remarkable."
729,1553,1553,5,Good features but poor execution.
730,53,1553,5,Good features but poor execution.
731,57,7557,3,Some improvements needed but good overall.
732,1557,7557,3,Some improvements needed but good overall.
733,1504,6004,1,The product arrived late but works well.
734,4,6004,1,The product arrived late but works well.
735,68,6068,3,Needs some refinement but promising.
736,1568,6068,3,Needs some refinement but promising.
737,72,7572,5,Really impressed with the quality.
738,1572,7572,5,Really impressed with the quality.
739,79,6079,1,Would definitely buy again!
740,1579,6079,1,Would definitely buy again!
741,49,9049,1,"Not the best, but gets the job done."
742,1549,9049,1,"Not the best, but gets the job done."
743,40,9040,2,Impressive features for the price.
744,1540,9040,2,Impressive features for the price.
745,1544,6044,5,Minor issues but works as intended.
746,44,6044,5,Minor issues but works as intended.
747,28,7528,1,"Solid construction, feels durable."
748,1528,7528,1,"Solid construction, feels durable."
749,72,1572,5,Really impressed with the quality.
750,1572,1572,5,Really impressed with the quality.
751,2,9002,1,"Not what I expected, but still decent."
752,1502,9002,1,"Not what I expected, but still decent."
753,39,3039,1,Some flaws but overall satisfactory.
754,1539,3039,1,Some flaws but overall satisfactory.
755,27,6027,5,Had some issues but support was helpful.
756,1527,6027,5,Had some issues but support was helpful.
757,1505,3005,1,Good value for the price.
758,5,3005,1,Good value for the price.
759,37,7537,5,"Does the basics well, nothing fancy."
760,1537,7537,5,"Does the basics well, nothing fancy."
761,36,36,2,Outstanding performance and reliability.
762,1536,36,2,Outstanding performance and reliability.
763,1563,3063,4,Happy with the performance so far.
764,63,3063,4,Happy with the performance so far.
765,51,4551,1,Mixed feelings about this one.
766,1551,4551,1,Mixed feelings about this one.
767,78,4578,1,Good quality but instructions unclear.
768,1578,4578,1,Good quality but instructions unclear.
769,27,9027,5,Had some issues but support was helpful.
770,1527,9027,5,Had some issues but support was helpful.
771,25,4525,1,Decent product but overpriced.
772,1525,4525,1,Decent product but overpriced.
773,1574,6074,2,"Fantastic product, fast shipping."
774,74,6074,2,"Fantastic product, fast shipping."
775,1519,4519,5,"Works as advertised, no complaints."
776,19,4519,5,"Works as advertised, no complaints."
777,1563,9063,4,Happy with the performance so far.
778,63,9063,4,Happy with the performance so far.
779,1562,9062,2,"Good product, slow delivery."
780,62,9062,2,"Good product, slow delivery."
781,1555,6055,3,"Decent build quality, fair price."
782,55,6055,3,"Decent build quality, fair price."
783,1548,7548,4,Wish I had bought this sooner!
784,48,7548,4,Wish I had bought this sooner!
785,65,1565,2,Superior quality compared to competitors.
786,1565,1565,2,Superior quality compared to competitors.
787,1511,7511,4,"Shipping was fast, product works great!"
788,11,7511,4,"Shipping was fast, product works great!"
789,1554,4554,2,Lives up to the hype completely.
790,54,4554,2,Lives up to the hype completely.
791,1544,4544,5,Minor issues but works as intended.
792,44,4544,5,Minor issues but works as intended.
793,1511,4511,4,"Shipping was fast, product works great!"
794,11,4511,4,"Shipping was fast, product works great!"
795,10,1510,2,Very impressed with the build quality.
796,1510,1510,2,Very impressed with the build quality.
797,1560,9060,1,Definitely recommend to others.
798,60,9060,1,Definitely recommend to others.
799,61,1561,4,Better than I anticipated.
800,1561,1561,4,Better than I anticipated.
801,37,9037,5,"Does the basics well, nothing fancy."
802,1537,9037,5,"Does the basics well, nothing fancy."
803,43,6043,3,"Great value, pleasantly surprised."
804,1543,6043,3,"Great value, pleasantly surprised."
805,36,7536,2,Outstanding performance and reliability.
806,1536,7536,2,Outstanding performance and reliability.
807,13,9013,5,"Perfect for my needs, highly recommend."
808,1513,9013,5,"Perfect for my needs, highly recommend."
809,1555,7555,3,"Decent build quality, fair price."
810,55,7555,3,"Decent build quality, fair price."
811,32,3032,5,"Functions perfectly, no issues so far."
812,1532,3032,5,"Functions perfectly, no issues so far."
813,1515,3015,3,"Lasted longer than expected, good purchase."
814,15,3015,3,"Lasted longer than expected, good purchase."
815,1576,9076,3,"Great features, worth the wait."
816,76,9076,3,"Great features, worth the wait."
817,79,79,1,Would definitely buy again!
818,1579,79,1,Would definitely buy again!
819,1517,9017,5,Disappointed with the overall quality.
820,17,9017,5,Disappointed with the overall quality.
821,42,3042,5,Simple to set up and use daily.
822,1542,3042,5,Simple to set up and use daily.
823,34,4534,4,Really happy with this purchase.
824,1534,4534,4,Really happy with this purchase.
825,1559,4559,2,Started strong but deteriorated quickly.
826,59,4559,2,Started strong but deteriorated quickly.
827,72,9072,5,Really impressed with the quality.
828,1572,9072,5,Really impressed with the quality.
829,32,4532,5,"Functions perfectly, no issues so far."
830,1532,4532,5,"Functions perfectly, no issues so far."
831,37,6037,5,"Does the basics well, nothing fancy."
832,1537,6037,5,"Does the basics well, nothing fancy."
833,1533,3033,4,Good product but shipping took forever.
834,33,3033,4,Good product but shipping took forever.
835,1520,4520,3,"Not worth the money, save your cash."
836,20,4520,3,"Not worth the money, save your cash."
837,29,4529,1,"Pretty good, room for improvement though."
838,1529,4529,1,"Pretty good, room for improvement though."
839,1550,1550,3,Outstanding quality and design.
840,50,1550,3,Outstanding quality and design.
841,28,28,1,"Solid construction, feels durable."
842,1528,28,1,"Solid construction, feels durable."
843,64,7564,2,Not quite what I was hoping for.
844,1564,7564,2,Not quite what I was hoping for.
845,1546,46,2,"Just average, nothing remarkable."
846,46,46,2,"Just average, nothing remarkable."
847,1576,1576,3,"Great features, worth the wait."
848,76,1576,3,"Great features, worth the wait."
849,1567,6067,4,Impressive attention to detail.
850,67,6067,4,Impressive attention to detail.
851,1533,33,4,Good product but shipping took forever.
852,33,33,4,Good product but shipping took forever.
853,69,6069,1,Amazing value for the features.
854,1569,6069,1,Amazing value for the features.
855,37,37,5,"Does the basics well, nothing fancy."
856,1537,37,5,"Does the basics well, nothing fancy."
857,79,1579,1,Would definitely buy again!
858,1579,1579,1,Would definitely buy again!
859,16,7516,4,"Customer service was excellent, product too."
860,1516,7516,4,"Customer service was excellent, product too."
861,61,7561,4,Better than I anticipated.
862,1561,7561,4,Better than I anticipated.
863,1550,3050,3,Outstanding quality and design.
864,50,3050,3,Outstanding quality and design.
865,1550,50,3,Outstanding quality and design.
866,50,50,3,Outstanding quality and design.
867,1508,9008,2,"Fantastic, exactly what I needed."
868,8,9008,2,"Fantastic, exactly what I needed."
869,7,7,3,Amazing! Exceeded my expectations.
870,1507,7,3,Amazing! Exceeded my expectations.
871,1546,6046,2,"Just average, nothing remarkable."
872,46,6046,2,"Just average, nothing remarkable."
873,39,6039,1,Some flaws but overall satisfactory.
874,1539,6039,1,Some flaws but overall satisfactory.
875,2,3002,1,"Not what I expected, but still decent."
876,1502,3002,1,"Not what I expected, but still decent."
877,1567,7567,4,Impressive attention to detail.
878,67,7567,4,Impressive attention to detail.
879,1515,9015,3,"Lasted longer than expected, good purchase."
880,15,9015,3,"Lasted longer than expected, good purchase."
881,1515,15,3,"Lasted longer than expected, good purchase."
882,15,15,3,"Lasted longer than expected, good purchase."
883,1501,4501,4,"Great product, very satisfied!"
884,1,4501,4,"Great product, very satisfied!"
885,2,6002,1,"Not what I expected, but still decent."
886,1502,6002,1,"Not what I expected, but still decent."
887,70,7570,3,Met my expectations perfectly.
888,1570,7570,3,Met my expectations perfectly.
889,23,3023,1,Nice design but functionality is lacking.
890,1523,3023,1,Nice design but functionality is lacking.
891,75,4575,5,Could use some improvements.
892,1575,4575,5,Could use some improvements.
893,1515,1515,3,"Lasted longer than expected, good purchase."
894,15,1515,3,"Lasted longer than expected, good purchase."
895,1567,1567,4,Impressive attention to detail.
896,67,1567,4,Impressive attention to detail.
897,24,6024,5,Would give it 6 stars if I could!
898,1524,6024,5,Would give it 6 stars if I could!
899,1560,4560,1,Definitely recommend to others.
900,60,4560,1,Definitely recommend to others.
901,31,9031,2,"Not as described, slightly disappointed."
902,1531,9031,2,"Not as described, slightly disappointed."
903,70,6070,3,Met my expectations perfectly.
904,1570,6070,3,Met my expectations perfectly.
905,34,3034,4,Really happy with this purchase.
906,1534,3034,4,Really happy with this purchase.
907,1563,7563,4,Happy with the performance so far.
908,63,7563,4,Happy with the performance so far.
909,61,4561,4,Better than I anticipated.
910,1561,4561,4,Better than I anticipated.
911,1505,7505,1,Good value for the price.
912,5,7505,1,Good value for the price.
913,1563,6063,4,Happy with the performance so far.
914,63,6063,4,Happy with the performance so far.
915,7,1507,3,Amazing! Exceeded my expectations.
916,1507,1507,3,Amazing! Exceeded my expectations.
917,1508,4508,2,"Fantastic, exactly what I needed."
918,8,4508,2,"Fantastic, exactly what I needed."
919,9,7509,2,"It is okay, does the job."
920,1509,7509,2,"It is okay, does the job."
921,42,42,5,Simple to set up and use daily.
922,1542,42,5,Simple to set up and use daily.
923,1521,4521,2,Exactly what I was looking for.
924,21,4521,2,Exactly what I was looking for.
925,18,4518,2,Best purchase I have made this year!
926,1518,4518,2,Best purchase I have made this year!
927,1562,3062,2,"Good product, slow delivery."
928,62,3062,2,"Good product, slow delivery."
929,78,78,1,Good quality but instructions unclear.
930,1578,78,1,Good quality but instructions unclear.
931,23,23,1,Nice design but functionality is lacking.
932,1523,23,1,Nice design but functionality is lacking.
933,6,1506,1,"The item broke after a week, not happy."
934,1506,1506,1,"The item broke after a week, not happy."
935,10,9010,2,Very impressed with the build quality.
936,1510,9010,2,Very impressed with the build quality.
937,18,18,2,Best purchase I have made this year!
938,1518,18,2,Best purchase I have made this year!
939,1505,4505,1,Good value for the price.
940,5,4505,1,Good value for the price.
941,1544,3044,5,Minor issues but works as intended.
942,44,3044,5,Minor issues but works as intended.
943,29,7529,1,"Pretty good, room for improvement though."
944,1529,7529,1,"Pretty good, room for improvement though."
945,32,7532,5,"Functions perfectly, no issues so far."
946,1532,7532,5,"Functions perfectly, no issues so far."
947,47,9047,1,Perfect addition to my setup.
948,1547,9047,1,Perfect addition to my setup.
949,1566,6066,1,Basic functionality but reliable.
950,66,6066,1,Basic functionality but reliable.
951,1562,6062,2,"Good product, slow delivery."
952,62,6062,2,"Good product, slow delivery."
953,39,39,1,Some flaws but overall satisfactory.
954,1539,39,1,Some flaws but overall satisfactory.
955,1566,7566,1,Basic functionality but reliable.
956,66,7566,1,Basic functionality but reliable.
957,1566,66,1,Basic functionality but reliable.
958,66,66,1,Basic functionality but reliable.
959,1545,4545,2,Exceeded my expectations completely.
960,45,4545,2,Exceeded my expectations completely.
961,18,9018,2,Best purchase I have made this year!
962,1518,9018,2,Best purchase I have made this year!
963,1505,9005,1,Good value for the price.
964,5,9005,1,Good value for the price.
965,1553,3053,5,Good features but poor execution.
966,53,3053,5,Good features but poor execution.
967,1544,44,5,Minor issues but works as intended.
968,44,44,5,Minor issues but works as intended.
969,29,3029,1,"Pretty good, room for improvement though."
970,1529,3029,1,"Pretty good, room for improvement though."
971,1552,6052,2,"Reliable product, no regrets."
972,52,6052,2,"Reliable product, no regrets."
973,1558,4558,3,Excellent product for daily use.
974,58,4558,3,Excellent product for daily use.
975,1504,4504,1,The product arrived late but works well.
976,4,4504,1,The product arrived late but works well.
977,27,27,5,Had some issues but support was helpful.
978,1527,27,5,Had some issues but support was helpful.
979,77,4577,2,Satisfied with the purchase overall.
980,1577,4577,2,Satisfied with the purchase overall.
981,18,6018,2,Best purchase I have made this year!
982,1518,6018,2,Best purchase I have made this year!
983,12,9012,4,Could be better for the price point.
984,1512,9012,4,Could be better for the price point.
985,40,6040,2,Impressive features for the price.
986,1540,6040,2,Impressive features for the price.
987,1517,4517,5,Disappointed with the overall quality.
988,17,4517,5,Disappointed with the overall quality.
989,1520,1520,3,"Not worth the money, save your cash."
990,20,1520,3,"Not worth the money, save your cash."
991,57,6057,3,Some improvements needed but good overall.
992,1557,6057,3,Some improvements needed but good overall.
993,64,9064,2,Not quite what I was hoping for.
994,1564,9064,2,Not quite what I was hoping for.
995,1535,6035,4,Quality control needs improvement.
996,35,6035,4,Quality control needs improvement.
997,47,6047,1,Perfect addition to my setup.
998,1547,6047,1,Perfect addition to my setup.
999,1526,9026,1,"Easy to use, great features."
1000,26,9026,1,"Easy to use, great features."
1001,1550,6050,3,Outstanding quality and design.
1002,50,6050,3,Outstanding quality and design.
1003,75,7575,5,Could use some improvements.
1004,1575,7575,5,Could use some improvements.
1005,10,4510,2,Very impressed with the build quality.
1006,1510,4510,2,Very impressed with the build quality.
1007,77,3077,2,Satisfied with the purchase overall.
1008,1577,3077,2,Satisfied with the purchase overall.
1009,1508,1508,2,"Fantastic, exactly what I needed."
1010,8,1508,2,"Fantastic, exactly what I needed."
1011,1545,6045,2,Exceeded my expectations completely.
1012,45,6045,2,Exceeded my expectations completely.
1013,1554,54,2,Lives up to the hype completely.
1014,54,54,2,Lives up to the hype completely.
1015,1504,4,1,The product arrived late but works well.
1016,4,4,1,The product arrived late but works well.
1017,2,2,1,"Not what I expected, but still decent."
1018,1502,2,1,"Not what I expected, but still decent."
1019,31,7531,2,"Not as described, slightly disappointed."
1020,1531,7531,2,"Not as described, slightly disappointed."
1021,1562,7562,2,"Good product, slow delivery."
1022,62,7562,2,"Good product, slow delivery."
1023,39,4539,1,Some flaws but overall satisfactory.
1024,1539,4539,1,Some flaws but overall satisfactory.
1025,1541,3041,3,Expected better quality materials.
1026,41,3041,3,Expected better quality materials.
1027,71,3071,5,Solid product despite minor flaws.
1028,1571,3071,5,Solid product despite minor flaws.
1029,1514,7514,2,"Average product, nothing special."
1030,14,7514,2,"Average product, nothing special."
1031,42,6042,5,Simple to set up and use daily.
1032,1542,6042,5,Simple to set up and use daily.
1033,24,9024,5,Would give it 6 stars if I could!
1034,1524,9024,5,Would give it 6 stars if I could!
1035,1554,7554,2,Lives up to the hype completely.
1036,54,7554,2,Lives up to the hype completely.
1037,69,1569,1,Amazing value for the features.
1038,1569,1569,1,Amazing value for the features.
1039,78,7578,1,Good quality but instructions unclear.
1040,1578,7578,1,Good quality but instructions unclear.
1041,79,9079,1,Would definitely buy again!
1042,1579,9079,1,Would definitely buy again!
1043,49,7549,1,"Not the best, but gets the job done."
1044,1549,7549,1,"Not the best, but gets the job done."
1045,43,4543,3,"Great value, pleasantly surprised."
1046,1543,4543,3,"Great value, pleasantly surprised."
1047,10,10,2,Very impressed with the build quality.
1048,1510,10,2,Very impressed with the build quality.
1049,1541,7541,3,Expected better quality materials.
1050,41,7541,3,Expected better quality materials.
1051,1508,8,2,"Fantastic, exactly what I needed."
1052,8,8,2,"Fantastic, exactly what I needed."
1053,1573,4573,5,Works well but expensive for what it is.
1054,73,4573,5,Works well but expensive for what it is.
1055,1514,9014,2,"Average product, nothing special."
1056,14,9014,2,"Average product, nothing special."
1057,65,65,2,Superior quality compared to competitors.
1058,1565,65,2,Superior quality compared to competitors.
1059,9,1509,2,"It is okay, does the job."
1060,1509,1509,2,"It is okay, does the job."
1061,47,4547,1,Perfect addition to my setup.
1062,1547,4547,1,Perfect addition to my setup.
1063,1560,1560,1,Definitely recommend to others.
1064,60,1560,1,Definitely recommend to others.
1065,1554,9054,2,Lives up to the hype completely.
1066,54,9054,2,Lives up to the hype completely.
1067,1521,9021,2,Exactly what I was looking for.
1068,21,9021,2,Exactly what I was looking for.
1069,25,6025,1,Decent product but overpriced.
1070,1525,6025,1,Decent product but overpriced.
1071,72,4572,5,Really impressed with the quality.
1072,1572,4572,5,Really impressed with the quality.
1073,24,1524,5,Would give it 6 stars if I could!
1074,1524,1524,5,Would give it 6 stars if I could!
1075,13,3013,5,"Perfect for my needs, highly recommend."
1076,1513,3013,5,"Perfect for my needs, highly recommend."
1077,1558,6058,3,Excellent product for daily use.
1078,58,6058,3,Excellent product for daily use.
1079,1508,7508,2,"Fantastic, exactly what I needed."
1080,8,7508,2,"Fantastic, exactly what I needed."
1081,28,4528,1,"Solid construction, feels durable."
1082,1528,4528,1,"Solid construction, feels durable."
1083,77,6077,2,Satisfied with the purchase overall.
1084,1577,6077,2,Satisfied with the purchase overall.
1085,1573,3073,5,Works well but expensive for what it is.
1086,73,3073,5,Works well but expensive for what it is.
1087,1546,4546,2,"Just average, nothing remarkable."
1088,46,4546,2,"Just average, nothing remarkable."
1089,64,3064,2,Not quite what I was hoping for.
1090,1564,3064,2,Not quite what I was hoping for.
1091,1554,6054,2,Lives up to the hype completely.
1092,54,6054,2,Lives up to the hype completely.
1093,1526,3026,1,"Easy to use, great features."
1094,26,3026,1,"Easy to use, great features."
1095,1576,4576,3,"Great features, worth the wait."
1096,76,4576,3,"Great features, worth the wait."
1097,65,3065,2,Superior quality compared to competitors.
1098,1565,3065,2,Superior quality compared to competitors.
1099,1552,52,2,"Reliable product, no regrets."
1100,52,52,2,"Reliable product, no regrets."
1101,24,4524,5,Would give it 6 stars if I could!
1102,1524,4524,5,Would give it 6 stars if I could!
1103,1530,3030,3,Absolutely love this product!
1104,30,3030,3,Absolutely love this product!
1105,1553,4553,5,Good features but poor execution.
1106,53,4553,5,Good features but poor execution.
